scenario,year,variable,commodity,sector,subsector,unit,value
BAU,2049,energy demand,ElecDist,OthMfg,,10 billion CNY,1.8954843
BAU,2049,energy demand,GasDist,OthMfg,,10 billion CNY,0.37530673
BAU,2049,domestic demand,,OthMfg,,10 billion CNY,71.2253
BAU,2049,commodity price,,OthMfg,,1,1.025773
BAU,2049,investment,,OthMfg,,10 billion CNY,0.84270114
BAU,2049,government consumption,OthMfg,,,10 billion CNY,0.0
BAU,2049,household consumption,OthMfg,RuralHH,,10 billion CNY,2.645589
BAU,2049,household consumption,OthMfg,UrbanHH,,10 billion CNY,7.022388
BAU,2049,output,,Waste,,10 billion CNY,171.31827
BAU,2049,production cost,,Waste,,1,0.83835644
BAU,2049,capital demand,,Waste,,10 billion CNY,65.28932
BAU,2049,labor demand,,Waste,,10 billion CNY,12.897494
BAU,2049,CO2,,Waste,,0.1 billion tons,0.02755156
BAU,2049,energy demand,Coal,Waste,,10 billion CNY,0.03529155
BAU,2049,energy demand,RefPet,Waste,,10 billion CNY,0.39924055
BAU,2049,energy demand,ElecDist,Waste,,10 billion CNY,0.7184988
BAU,2049,energy demand,GasDist,Waste,,10 billion CNY,0.15585661
BAU,2049,domestic demand,,Waste,,10 billion CNY,166.69037
BAU,2049,commodity price,,Waste,,1,0.8607832
BAU,2049,investment,,Waste,,10 billion CNY,1.7836778
BAU,2049,government consumption,Waste,,,10 billion CNY,0.0
BAU,2049,household consumption,Waste,RuralHH,,10 billion CNY,0.0
BAU,2049,household consumption,Waste,UrbanHH,,10 billion CNY,0.0
BAU,2049,output,,MachRep,,10 billion CNY,34.252045
BAU,2049,production cost,,MachRep,,1,1.0261877
BAU,2049,capital demand,,MachRep,,10 billion CNY,0.93060523
BAU,2049,labor demand,,MachRep,,10 billion CNY,3.0262802
BAU,2049,CO2,,MachRep,,0.1 billion tons,0.021531427
BAU,2049,energy demand,Coal,MachRep,,10 billion CNY,0.06603438
BAU,2049,energy demand,RefPet,MachRep,,10 billion CNY,0.46300855
BAU,2049,energy demand,ElecDist,MachRep,,10 billion CNY,1.0559378
BAU,2049,energy demand,GasDist,MachRep,,10 billion CNY,0.19944234
BAU,2049,domestic demand,,MachRep,,10 billion CNY,25.605612
BAU,2049,commodity price,,MachRep,,1,1.032548
BAU,2049,investment,,MachRep,,10 billion CNY,0.0
BAU,2049,government consumption,MachRep,,,10 billion CNY,0.0
BAU,2049,household consumption,MachRep,RuralHH,,10 billion CNY,0.0
BAU,2049,household consumption,MachRep,UrbanHH,,10 billion CNY,0.0
BAU,2049,output,,ElecDist,,10 billion CNY,1339.141
BAU,2049,production cost,,ElecDist,,1,1.0480924
BAU,2049,capital demand,,ElecDist,,10 billion CNY,193.85583
BAU,2049,labor demand,,ElecDist,,10 billion CNY,72.55726
BAU,2049,CO2,,ElecDist,,0.1 billion tons,69.12917
BAU,2049,energy demand,Coal,ElecDist,,10 billion CNY,119.28705
BAU,2049,energy demand,RefPet,ElecDist,,10 billion CNY,17.17077
BAU,2049,energy demand,ElecDist,ElecDist,,10 billion CNY,425.04102
BAU,2049,energy demand,GasDist,ElecDist,,10 billion CNY,2.2130747
BAU,2049,domestic demand,,ElecDist,,10 billion CNY,1337.0831
BAU,2049,commodity price,,ElecDist,,1,1.0481623
BAU,2049,investment,,ElecDist,,10 billion CNY,0.0
BAU,2049,government consumption,ElecDist,,,10 billion CNY,0.0
BAU,2049,household consumption,ElecDist,RuralHH,,10 billion CNY,16.043777
BAU,2049,household consumption,ElecDist,UrbanHH,,10 billion CNY,67.734375
BAU,2049,output,,GasDist,,10 billion CNY,136.31107
BAU,2049,production cost,,GasDist,,1,0.9650611
BAU,2049,capital demand,,GasDist,,10 billion CNY,13.481276
BAU,2049,labor demand,,GasDist,,10 billion CNY,7.18797
BAU,2049,CO2,,GasDist,,0.1 billion tons,0.019193398
BAU,2049,energy demand,Coal,GasDist,,10 billion CNY,3.4509237
BAU,2049,energy demand,RefPet,GasDist,,10 billion CNY,2.8394396
BAU,2049,energy demand,ElecDist,GasDist,,10 billion CNY,2.7197452
BAU,2049,energy demand,GasDist,GasDist,,10 billion CNY,17.3758
BAU,2049,domestic demand,,GasDist,,10 billion CNY,136.31107
BAU,2049,commodity price,,GasDist,,1,0.9650611
BAU,2049,investment,,GasDist,,10 billion CNY,1.1405782
BAU,2049,government consumption,GasDist,,,10 billion CNY,0.0
BAU,2049,household consumption,GasDist,RuralHH,,10 billion CNY,1.9137374
BAU,2049,household consumption,GasDist,UrbanHH,,10 billion CNY,47.825184
BAU,2049,output,,WatDist,,10 billion CNY,61.87003
BAU,2049,production cost,,WatDist,,1,0.99876887
BAU,2049,capital demand,,WatDist,,10 billion CNY,9.316317
BAU,2049,labor demand,,WatDist,,10 billion CNY,6.6768837
BAU,2049,CO2,,WatDist,,0.1 billion tons,0.0046623186
BAU,2049,energy demand,Coal,WatDist,,10 billion CNY,0.0
BAU,2049,energy demand,RefPet,WatDist,,10 billion CNY,0.056812197
BAU,2049,energy demand,ElecDist,WatDist,,10 billion CNY,7.6746974
BAU,2049,energy demand,GasDist,WatDist,,10 billion CNY,0.000128821
BAU,2049,domestic demand,,WatDist,,10 billion CNY,61.87003
BAU,2049,commodity price,,WatDist,,1,0.99876887
BAU,2049,investment,,WatDist,,10 billion CNY,0.7178957
BAU,2049,government consumption,WatDist,,,10 billion CNY,0.0
BAU,2049,household consumption,WatDist,RuralHH,,10 billion CNY,2.8766599
BAU,2049,household consumption,WatDist,UrbanHH,,10 billion CNY,22.85332
BAU,2049,output,,Constr,,10 billion CNY,5159.2456
BAU,2049,production cost,,Constr,,1,1.0185019
BAU,2049,capital demand,,Constr,,10 billion CNY,252.86002
BAU,2049,labor demand,,Constr,,10 billion CNY,422.55545
BAU,2049,CO2,,Constr,,0.1 billion tons,1.1058105
BAU,2049,energy demand,Coal,Constr,,10 billion CNY,1.2326692
BAU,2049,energy demand,RefPet,Constr,,10 billion CNY,78.39106
BAU,2049,energy demand,ElecDist,Constr,,10 billion CNY,65.14939
BAU,2049,energy demand,GasDist,Constr,,10 billion CNY,0.0769153
BAU,2049,domestic demand,,Constr,,10 billion CNY,5141.616
BAU,2049,commodity price,,Constr,,1,1.0185263
BAU,2049,investment,,Constr,,10 billion CNY,4909.8086
BAU,2049,government consumption,Constr,,,10 billion CNY,0.0
BAU,2049,household consumption,Constr,RuralHH,,10 billion CNY,0.0
BAU,2049,household consumption,Constr,UrbanHH,,10 billion CNY,0.0
BAU,2049,output,,WhRetTr,,10 billion CNY,2838.471
BAU,2049,production cost,,WhRetTr,,1,0.9817188
BAU,2049,capital demand,,WhRetTr,,10 billion CNY,626.17773
BAU,2049,labor demand,,WhRetTr,,10 billion CNY,433.62607
BAU,2049,CO2,,WhRetTr,,0.1 billion tons,0.40053362
BAU,2049,energy demand,Coal,WhRetTr,,10 billion CNY,0.0049855993
BAU,2049,energy demand,RefPet,WhRetTr,,10 billion CNY,7.3538384
BAU,2049,energy demand,ElecDist,WhRetTr,,10 billion CNY,24.391891
BAU,2049,energy demand,GasDist,WhRetTr,,10 billion CNY,0.25693393
BAU,2049,domestic demand,,WhRetTr,,10 billion CNY,2498.3386
BAU,2049,commodity price,,WhRetTr,,1,0.9804762
BAU,2049,investment,,WhRetTr,,10 billion CNY,208.93803
BAU,2049,government consumption,WhRetTr,,,10 billion CNY,0.0
BAU,2049,household consumption,WhRetTr,RuralHH,,10 billion CNY,107.23693
BAU,2049,household consumption,WhRetTr,UrbanHH,,10 billion CNY,364.21555
BAU,2049,output,,TranspSrv,,10 billion CNY,2516.1228
BAU,2049,production cost,,TranspSrv,,1,0.97979707
BAU,2049,capital demand,,TranspSrv,,10 billion CNY,453.02484
BAU,2049,labor demand,,TranspSrv,,10 billion CNY,271.85785
BAU,2049,CO2,,TranspSrv,,0.1 billion tons,16.758734
BAU,2049,energy demand,Coal,TranspSrv,,10 billion CNY,0.11038978
BAU,2049,energy demand,RefPet,TranspSrv,,10 billion CNY,185.05473
BAU,2049,energy demand,ElecDist,TranspSrv,,10 billion CNY,28.87599
BAU,2049,energy demand,GasDist,TranspSrv,,10 billion CNY,32.41517
BAU,2049,domestic demand,,TranspSrv,,10 billion CNY,2316.1099
BAU,2049,commodity price,,TranspSrv,,1,0.9795815
BAU,2049,investment,,TranspSrv,,10 billion CNY,100.633896
BAU,2049,government consumption,TranspSrv,,,10 billion CNY,78.23777
BAU,2049,household consumption,TranspSrv,RuralHH,,10 billion CNY,83.7722
BAU,2049,household consumption,TranspSrv,UrbanHH,,10 billion CNY,316.92212
BAU,2049,output,,HotRest,,10 billion CNY,923.8394
BAU,2049,production cost,,HotRest,,1,1.037359
BAU,2049,capital demand,,HotRest,,10 billion CNY,114.545135
BAU,2049,labor demand,,HotRest,,10 billion CNY,95.36622
BAU,2049,CO2,,HotRest,,0.1 billion tons,0.44156593
BAU,2049,energy demand,Coal,HotRest,,10 billion CNY,0.008394887
BAU,2049,energy demand,RefPet,HotRest,,10 billion CNY,2.0935533
BAU,2049,energy demand,ElecDist,HotRest,,10 billion CNY,9.566514
BAU,2049,energy demand,GasDist,HotRest,,10 billion CNY,5.5499477
BAU,2049,domestic demand,,HotRest,,10 billion CNY,913.3009
BAU,2049,commodity price,,HotRest,,1,1.032947
BAU,2049,investment,,HotRest,,10 billion CNY,0.0
BAU,2049,government consumption,HotRest,,,10 billion CNY,0.0
BAU,2049,household consumption,HotRest,RuralHH,,10 billion CNY,47.755665
BAU,2049,household consumption,HotRest,UrbanHH,,10 billion CNY,390.1224
BAU,2049,output,,ICTServ,,10 billion CNY,1597.678
BAU,2049,production cost,,ICTServ,,1,0.934715
BAU,2049,capital demand,,ICTServ,,10 billion CNY,371.63156
BAU,2049,labor demand,,ICTServ,,10 billion CNY,147.2305
BAU,2049,CO2,,ICTServ,,0.1 billion tons,0.05971768
BAU,2049,energy demand,Coal,ICTServ,,10 billion CNY,0.0
BAU,2049,energy demand,RefPet,ICTServ,,10 billion CNY,1.8806875
BAU,2049,energy demand,ElecDist,ICTServ,,10 billion CNY,15.316396
BAU,2049,energy demand,GasDist,ICTServ,,10 billion CNY,0.12169311
BAU,2049,domestic demand,,ICTServ,,10 billion CNY,1530.7173
BAU,2049,commodity price,,ICTServ,,1,0.9341864
BAU,2049,investment,,ICTServ,,10 billion CNY,622.8427
BAU,2049,government consumption,ICTServ,,,10 billion CNY,0.0
BAU,2049,household consumption,ICTServ,RuralHH,,10 billion CNY,46.965664
BAU,2049,household consumption,ICTServ,UrbanHH,,10 billion CNY,193.5691
BAU,2049,output,,Finance,,10 billion CNY,2378.2007
BAU,2049,production cost,,Finance,,1,0.9727507
BAU,2049,capital demand,,Finance,,10 billion CNY,483.57895
BAU,2049,labor demand,,Finance,,10 billion CNY,305.30072
BAU,2049,CO2,,Finance,,0.1 billion tons,0.22593164
BAU,2049,energy demand,Coal,Finance,,10 billion CNY,0.046571575
BAU,2049,energy demand,RefPet,Finance,,10 billion CNY,7.0465393
BAU,2049,energy demand,ElecDist,Finance,,10 billion CNY,11.368051
BAU,2049,energy demand,GasDist,Finance,,10 billion CNY,0.088744745
BAU,2049,domestic demand,,Finance,,10 billion CNY,2362.717
BAU,2049,commodity price,,Finance,,1,0.9728953
BAU,2049,investment,,Finance,,10 billion CNY,0.0
BAU,2049,government consumption,Finance,,,10 billion CNY,30.071434
BAU,2049,household consumption,Finance,RuralHH,,10 billion CNY,61.598835
BAU,2049,household consumption,Finance,UrbanHH,,10 billion CNY,480.58722
BAU,2049,output,,RealEst,,10 billion CNY,2378.3716
BAU,2049,production cost,,RealEst,,1,0.8547085
BAU,2049,capital demand,,RealEst,,10 billion CNY,774.622
BAU,2049,labor demand,,RealEst,,10 billion CNY,117.28722
BAU,2049,CO2,,RealEst,,0.1 billion tons,0.23027243
BAU,2049,energy demand,Coal,RealEst,,10 billion CNY,0.090003684
BAU,2049,energy demand,RefPet,RealEst,,10 billion CNY,3.5079484
BAU,2049,energy demand,ElecDist,RealEst,,10 billion CNY,8.247937
BAU,2049,energy demand,GasDist,RealEst,,10 billion CNY,3.9399097
BAU,2049,domestic demand,,RealEst,,10 billion CNY,2378.3716
BAU,2049,commodity price,,RealEst,,1,0.8547085
BAU,2049,investment,,RealEst,,10 billion CNY,478.4575
BAU,2049,government consumption,RealEst,,,10 billion CNY,0.0
BAU,2049,household consumption,RealEst,RuralHH,,10 billion CNY,247.61841
BAU,2049,household consumption,RealEst,UrbanHH,,10 billion CNY,835.8247
BAU,2049,output,,BusServe,,10 billion CNY,1756.9833
BAU,2049,production cost,,BusServe,,1,1.0619773
BAU,2049,capital demand,,BusServe,,10 billion CNY,59.8387
BAU,2049,labor demand,,BusServe,,10 billion CNY,264.65573
BAU,2049,CO2,,BusServe,,0.1 billion tons,1.3873247
BAU,2049,energy demand,Coal,BusServe,,10 billion CNY,9.481443e-5
BAU,2049,energy demand,RefPet,BusServe,,10 billion CNY,45.32824
BAU,2049,energy demand,ElecDist,BusServe,,10 billion CNY,7.2406445
BAU,2049,energy demand,GasDist,BusServe,,10 billion CNY,0.92699456
BAU,2049,domestic demand,,BusServe,,10 billion CNY,1696.4637
BAU,2049,commodity price,,BusServe,,1,1.0624126
BAU,2049,investment,,BusServe,,10 billion CNY,0.0
BAU,2049,government consumption,BusServe,,,10 billion CNY,39.801086
BAU,2049,household consumption,BusServe,RuralHH,,10 billion CNY,3.2376146
BAU,2049,household consumption,BusServe,UrbanHH,,10 billion CNY,97.506004
BAU,2049,output,,ResTech,,10 billion CNY,1168.6023
BAU,2049,production cost,,ResTech,,1,1.025715
BAU,2049,capital demand,,ResTech,,10 billion CNY,131.08264
BAU,2049,labor demand,,ResTech,,10 billion CNY,154.06105
BAU,2049,CO2,,ResTech,,0.1 billion tons,0.6926915
BAU,2049,energy demand,Coal,ResTech,,10 billion CNY,0.45245397
BAU,2049,energy demand,RefPet,ResTech,,10 billion CNY,18.71861
BAU,2049,energy demand,ElecDist,ResTech,,10 billion CNY,8.09542
BAU,2049,energy demand,GasDist,ResTech,,10 billion CNY,0.6180094
BAU,2049,domestic demand,,ResTech,,10 billion CNY,1140.647
BAU,2049,commodity price,,ResTech,,1,1.0246608
BAU,2049,investment,,ResTech,,10 billion CNY,306.82748
BAU,2049,government consumption,ResTech,,,10 billion CNY,197.26031
BAU,2049,household consumption,ResTech,RuralHH,,10 billion CNY,1.6958423
BAU,2049,household consumption,ResTech,UrbanHH,,10 billion CNY,9.216068
BAU,2049,output,,EnvServ,,10 billion CNY,232.59361
BAU,2049,production cost,,EnvServ,,1,0.9976595
BAU,2049,capital demand,,EnvServ,,10 billion CNY,39.88307
BAU,2049,labor demand,,EnvServ,,10 billion CNY,23.105522
BAU,2049,CO2,,EnvServ,,0.1 billion tons,0.1132958
BAU,2049,energy demand,Coal,EnvServ,,10 billion CNY,0.091759056
BAU,2049,energy demand,RefPet,EnvServ,,10 billion CNY,2.7635124
BAU,2049,energy demand,ElecDist,EnvServ,,10 billion CNY,6.2795277
BAU,2049,energy demand,GasDist,EnvServ,,10 billion CNY,0.27475485
BAU,2049,domestic demand,,EnvServ,,10 billion CNY,230.32579
BAU,2049,commodity price,,EnvServ,,1,0.9972985
BAU,2049,investment,,EnvServ,,10 billion CNY,0.0
BAU,2049,government consumption,EnvServ,,,10 billion CNY,155.98236
BAU,2049,household consumption,EnvServ,RuralHH,,10 billion CNY,3.1918821
BAU,2049,household consumption,EnvServ,UrbanHH,,10 billion CNY,16.963886
BAU,2049,output,,ResServ,,10 billion CNY,646.8847
BAU,2049,production cost,,ResServ,,1,1.0789287
BAU,2049,capital demand,,ResServ,,10 billion CNY,51.126316
BAU,2049,labor demand,,ResServ,,10 billion CNY,152.89644
BAU,2049,CO2,,ResServ,,0.1 billion tons,0.3523437
BAU,2049,energy demand,Coal,ResServ,,10 billion CNY,0.6362734
BAU,2049,energy demand,RefPet,ResServ,,10 billion CNY,3.8359315
BAU,2049,energy demand,ElecDist,ResServ,,10 billion CNY,8.471967
BAU,2049,energy demand,GasDist,ResServ,,10 billion CNY,2.9731429
BAU,2049,domestic demand,,ResServ,,10 billion CNY,646.30444
BAU,2049,commodity price,,ResServ,,1,1.0780424
BAU,2049,investment,,ResServ,,10 billion CNY,0.0
BAU,2049,government consumption,ResServ,,,10 billion CNY,0.0
BAU,2049,household consumption,ResServ,RuralHH,,10 billion CNY,47.596382
BAU,2049,household consumption,ResServ,UrbanHH,,10 billion CNY,284.70932
BAU,2049,output,,Education,,10 billion CNY,873.0885
BAU,2049,production cost,,Education,,1,1.0829104
BAU,2049,capital demand,,Education,,10 billion CNY,138.58998
BAU,2049,labor demand,,Education,,10 billion CNY,256.75757
BAU,2049,CO2,,Education,,0.1 billion tons,0.36643454
BAU,2049,energy demand,Coal,Education,,10 billion CNY,0.8833281
BAU,2049,energy demand,RefPet,Education,,10 billion CNY,3.878155
BAU,2049,energy demand,ElecDist,Education,,10 billion CNY,5.526674
BAU,2049,energy demand,GasDist,Education,,10 billion CNY,1.0731636
BAU,2049,domestic demand,,Education,,10 billion CNY,873.0885
BAU,2049,commodity price,,Education,,1,1.0821544
BAU,2049,investment,,Education,,10 billion CNY,0.0
BAU,2049,government consumption,Education,,,10 billion CNY,452.05942
BAU,2049,household consumption,Education,RuralHH,,10 billion CNY,86.99303
BAU,2049,household consumption,Education,UrbanHH,,10 billion CNY,295.30237
BAU,2049,output,,Health,,10 billion CNY,999.83673
BAU,2049,production cost,,Health,,1,1.0635512
BAU,2049,capital demand,,Health,,10 billion CNY,67.34677
BAU,2049,labor demand,,Health,,10 billion CNY,190.84637
BAU,2049,CO2,,Health,,0.1 billion tons,0.23688117
BAU,2049,energy demand,Coal,Health,,10 billion CNY,0.8023529
BAU,2049,energy demand,RefPet,Health,,10 billion CNY,0.49402884
BAU,2049,energy demand,ElecDist,Health,,10 billion CNY,7.3296757
BAU,2049,energy demand,GasDist,Health,,10 billion CNY,0.786752
BAU,2049,domestic demand,,Health,,10 billion CNY,998.08307
BAU,2049,commodity price,,Health,,1,1.0630692
BAU,2049,investment,,Health,,10 billion CNY,0.0
BAU,2049,government consumption,Health,,,10 billion CNY,624.51196
BAU,2049,household consumption,Health,RuralHH,,10 billion CNY,65.10196
BAU,2049,household consumption,Health,UrbanHH,,10 billion CNY,294.20618
BAU,2049,output,,RecEnt,,10 billion CNY,334.69452
BAU,2049,production cost,,RecEnt,,1,1.0356619
BAU,2049,capital demand,,RecEnt,,10 billion CNY,49.217136
BAU,2049,labor demand,,RecEnt,,10 billion CNY,58.270405
BAU,2049,CO2,,RecEnt,,0.1 billion tons,0.074516214
BAU,2049,energy demand,Coal,RecEnt,,10 billion CNY,0.06445036
BAU,2049,energy demand,RefPet,RecEnt,,10 billion CNY,1.3740042
BAU,2049,energy demand,ElecDist,RecEnt,,10 billion CNY,3.174209
BAU,2049,energy demand,GasDist,RecEnt,,10 billion CNY,0.6555429
BAU,2049,domestic demand,,RecEnt,,10 billion CNY,325.51245
BAU,2049,commodity price,,RecEnt,,1,1.0305856
BAU,2049,investment,,RecEnt,,10 billion CNY,0.0
BAU,2049,government consumption,RecEnt,,,10 billion CNY,110.756294
BAU,2049,household consumption,RecEnt,RuralHH,,10 billion CNY,18.571768
BAU,2049,household consumption,RecEnt,UrbanHH,,10 billion CNY,124.30827
BAU,2049,output,,PubAdm,,10 billion CNY,1268.9448
BAU,2049,production cost,,PubAdm,,1,1.1133778
BAU,2049,capital demand,,PubAdm,,10 billion CNY,112.98647
BAU,2049,labor demand,,PubAdm,,10 billion CNY,369.94464
BAU,2049,CO2,,PubAdm,,0.1 billion tons,0.3522456
BAU,2049,energy demand,Coal,PubAdm,,10 billion CNY,0.830335
BAU,2049,energy demand,RefPet,PubAdm,,10 billion CNY,4.367496
BAU,2049,energy demand,ElecDist,PubAdm,,10 billion CNY,11.9353
BAU,2049,energy demand,GasDist,PubAdm,,10 billion CNY,0.4718973
BAU,2049,domestic demand,,PubAdm,,10 billion CNY,1266.8423
BAU,2049,commodity price,,PubAdm,,1,1.1130258
BAU,2049,investment,,PubAdm,,10 billion CNY,0.0
BAU,2049,government consumption,PubAdm,,,10 billion CNY,1204.1813
BAU,2049,household consumption,PubAdm,RuralHH,,10 billion CNY,1.2015163
BAU,2049,household consumption,PubAdm,UrbanHH,,10 billion CNY,13.014451
BAU,2049,CO2,,RuralHH,,0.1 billion tons,4.885842
BAU,2049,labor supply,,RuralHH,,10 billion CNY,1575.0814
BAU,2049,energy demand,Coal,RuralHH,,10 billion CNY,2.1214771
BAU,2049,energy demand,RefPet,RuralHH,,10 billion CNY,6.5544577
BAU,2049,energy demand,ElecDist,RuralHH,,10 billion CNY,16.043777
BAU,2049,energy demand,GasDist,RuralHH,,10 billion CNY,1.9137374
BAU,2049,CO2,,UrbanHH,,0.1 billion tons,7.0430923
BAU,2049,labor supply,,UrbanHH,,10 billion CNY,3824.9902
BAU,2049,energy demand,Coal,UrbanHH,,10 billion CNY,1.389839
BAU,2049,energy demand,RefPet,UrbanHH,,10 billion CNY,71.796074
BAU,2049,energy demand,ElecDist,UrbanHH,,10 billion CNY,67.734375
BAU,2049,energy demand,GasDist,UrbanHH,,10 billion CNY,47.825184
BAU,2049,labor wage,,,,1,2.0803382
BAU,2049,capital rent,,,,1,1.1370333
BAU,2049,real gdp-va,,,,10 billion CNY,20712.783
BAU,2049,real gdp-demand,,,,10 billion CNY,20157.795
BAU,2049,total factor productivity,,,,1,1.6103243
BAU,2049,total CO2 emissions,,,,0.1 billion tons,148.88885
BAU,2049,CO2 price,,,,100 CNY,1.0
BAU,2050,output,,AgFFF,,10 billion CNY,2488.1553
BAU,2050,production cost,,AgFFF,,1,1.1963097
BAU,2050,capital demand,,AgFFF,,10 billion CNY,78.49879
BAU,2050,labor demand,,AgFFF,,10 billion CNY,878.77454
BAU,2050,CO2,,AgFFF,,0.1 billion tons,2.0004902
BAU,2050,energy demand,Coal,AgFFF,,10 billion CNY,0.7362674
BAU,2050,energy demand,RefPet,AgFFF,,10 billion CNY,14.343228
BAU,2050,energy demand,ElecDist,AgFFF,,10 billion CNY,26.193012
BAU,2050,energy demand,GasDist,AgFFF,,10 billion CNY,0.4581033
BAU,2050,domestic demand,,AgFFF,,10 billion CNY,2468.937
BAU,2050,commodity price,,AgFFF,,1,1.1852306
BAU,2050,investment,,AgFFF,,10 billion CNY,30.03239
BAU,2050,government consumption,AgFFF,,,10 billion CNY,27.120125
BAU,2050,household consumption,AgFFF,RuralHH,,10 billion CNY,199.58511
BAU,2050,household consumption,AgFFF,UrbanHH,,10 billion CNY,394.31406
BAU,2050,output,,Coal,,10 billion CNY,382.5083
BAU,2050,production cost,,Coal,,1,1.014746
BAU,2050,capital demand,,Coal,,10 billion CNY,49.827133
BAU,2050,labor demand,,Coal,,10 billion CNY,41.856216
BAU,2050,CO2,,Coal,,0.1 billion tons,1.1654605
BAU,2050,energy demand,Coal,Coal,,10 billion CNY,59.42832
BAU,2050,energy demand,RefPet,Coal,,10 billion CNY,1.4060311
BAU,2050,energy demand,ElecDist,Coal,,10 billion CNY,13.600262
BAU,2050,energy demand,GasDist,Coal,,10 billion CNY,0.020809103
